,Title,Smiles
734,Y501-3243,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c3ccccc3)no3)c3nc(C)c1)=O)s2
735,K061-0672,COc(cc1)ccc1-c1nc2cc(C(Nc(sc3c4CCCCC3)c4C#N)=O)nn2c(C(F)(F)F)c1
736,Y501-6662,CC(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c(cc3)cc4c3OCO4)no3)c3nc(C)c1)=O)s2
737,F018-3060,N#Cc1c(NC(c2c(c(-c3ccccc3)no3)c3nc(-c3cccs3)c2)=O)sc2c1CCC2
738,P152-0693,CCc1nc(-c(cc2)ccc2-n(cc2)nc2C(Nc2cc(OC)ccc2)=O)no1
739,Y501-2733,N#Cc1c(NC(c2c(c(-c3ccccc3)no3)c3nc(-c3ccco3)c2)=O)sc2c1CCCCC2
740,Y503-0304,Cc1c(C(Nc(sc2c3CCCCCC2)c3C#N)=O)c(-c2ccccc2)no1
741,8008-9661,Cc1c(C(Nc(sc2c3CCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
742,K061-0527,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c4ccco4)nc3c2)=O)sc2c1CCCCC2
743,Y509-2638,c1(c(c2c(s1)CC(CC2)C)C#N)NC(c1c2c(nc(c1)c1sccc1)onc2c1ccccc1)=O
744,8012-9521,N#Cc1c(NC(c2nn3c(C(F)(F)Cl)cc(-c4ccco4)nc3c2)=O)sc2c1CCCCC2
745,Y501-6664,CC(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c3ccccc3)no3)c3nc(-c3ccco3)c1)=O)s2
746,2774-1302,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)ccc4OC)nc3c1)=O)s2
747,Y501-3531,N#Cc1c(NC(c2nn3c(-c4cc(Cl)cc(Cl)c4)ccnc3c2)=O)sc2c1CCCC2
748,8009-5648,Cc1c(C(Nc(sc2c3CCCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
749,K061-0771,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)ccc4Br)nc3c2)=O)sc2c1CCCC2
750,Y509-7636,c1(c(c2c(s1)CCCCCC2)C#N)NC(c1c(noc1C)c1c(Cl)cccc1)=O
751,Y205-1523,Cc1c(C(Nc(sc2c3CCCCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
752,Y501-2467,Cc1c(COc(cc2)ccc2[N+]([O-])=O)c(C(Nc(sc2c3CCC2)c3C#N)=O)no1
753,D337-1093,CC(C1)Oc(cc2)c1cc2-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
754,C226-0889,COc1cccc(-c2cc(C(Nc(sc3c4CCCC3)c4C#N)=O)no2)c1
755,C226-3405,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc3c1CCCC3)=O)s2
756,C226-3519,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc3c1CCCCC3)=O)s2
757,J015-0222,N#Cc1c(NC(c(nc(cc2)-n3cnnc3)c2Br)=O)sc2c1CCCC2
758,K061-0526,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c4ccco4)nc3c1)=O)s2
759,K061-0674,CC(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)ccc4OC)nc3c1)=O)s2
760,8010-2561,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)ccc4Cl)nc3c2)=O)sc2c1CCCC2
761,D223-1069,CCc(cc1)ccc1N(C=C1)N=C(C(Nc2c(C(NCC3OCCC3)=O)c(CCC3)c3s2)=O)C1=O
762,K061-0797,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)ccc4Br)nc3c1)=O)s2
763,8004-8806,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c4ccccc4)nc3c2)=O)sc2c1CCCC2
764,C226-2941,CC(C)c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
765,C226-3401,N#Cc1c(NC(c2noc3c2CCCC3)=O)sc2c1CCC2
766,5182-2771,Cc1c(C(NC(Nc(sc2c3CCCC2)c3C#N)=S)=O)c(-c(c(Cl)ccc2)c2Cl)no1
767,Y500-0391,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c4ccccc4)nc3c2)=O)sc2c1CCCCC2
768,C226-1691,COc(cc1)cc(-c2cc(C(Nc(sc3c4CCC3)c4C#N)=O)no2)c1OC
769,2774-1439,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)cc5c4OCO5)nc3c2)=O)sc2c1CCCC2
770,Y500-2081,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c4cccs4)nc3c2)=O)sc2c1CCCC2
771,K061-0529,CC(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c4ccco4)nc3c1)=O)s2
772,Y509-6148,n12c(cc(n1)C(Nc1c(c3c(s1)CCCC3)C#N)=O)nc(cc2C(F)F)C(F)F
773,K061-0568,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c4cccs4)nc3c2)=O)sc2c1CCCCC2
774,8014-1167,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
775,A0005597,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c4ccc(C)cc4)nc3c1)=O)s2
776,Y509-8880,c1(n2nc(cc2)C(=O)N)nc(c2cn(nc2)C)cc(n1)C(F)(F)F
777,A0005729,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)ccc4Cl)nc3c1)=O)s2
778,A0005392,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)cc(OC)c4OC)nc3c1)=O)s2
779,Y505-4845,c1(c(c2c(s1)CCCC2)C#N)NC(=O)CSc1nc2c([nH]1)ccc(c2)OC
780,C226-0779,COc(cc1)ccc1-c1cc(C(Nc(sc2c3CCC2)c3C#N)=O)no1
781,Y501-6583,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c4ccccc4)nc3c1)=O)s2
782,C226-0897,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(-c3cc(OC)ccc3)c1)=O)s2
783,Y509-7610,c1(c(c2c(s1)CC(C(CC)(C)C)CC2)C#N)NC(c1c(noc1C)c1c(Cl)cccc1)=O
784,Y509-7405,c1(c(c2c(s1)CC(CC2)C)C#N)NC(c1c(noc1C)c1ccccc1)=O
785,8015-9527,Cc1c(C(NC(Nc(sc2c3CCC2)c3C#N)=S)=O)c(-c2ccccc2)no1
786,A0005409,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)cc5c4OCO5)nc3c1)=O)s2
787,C226-0775,COc(cc1)ccc1-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
788,Y502-5910,CCn1nc(C)c(-c2nc3ccccc3c(C(Nc(sc3c4CCCC3)c4C#N)=O)c2)c1
789,Y501-2728,Cc(n(C)nc1C)c1-c1ccnc2cc(C(Nc(sc3c4CCC3)c4C#N)=O)nn12
790,J015-0225,CC(CC1)Cc2c1c(C#N)c(NC(c(nc(cc1)-n3cnnc3)c1Br)=O)s2
791,Y500-0421,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c4cccs4)nc3c1)=O)s2
792,K061-0993,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)cc(Cl)c4Cl)nc3c2)=O)sc2c1CCCC2
793,8016-2378,CC(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
794,Y500-7655,Cc1nc2nc(C(Nc(sc3c4CCC3)c4C#N)=O)nn2c(C(F)F)c1
795,D223-0764,CCOc(cc1)ccc1N(C=C1)N=C(C(Nc2c(C(N)=O)c(CCCC3)c3s2)=O)C1=O
796,Y512-4165,c1(c(c2c(s1)CCCCC2)C#N)NC(NC(c1c(noc1C)c1ccccc1)=O)=S
797,IB03-2476,Cc1c(C(NC(Nc(sc2c3CCCCCC2)c3C#N)=S)=O)c(-c2ccccc2)no1
798,K061-0994,N#Cc1c(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)cc(Cl)c4Cl)nc3c2)=O)sc2c1CCCCC2
799,D223-0622,Cc1cccc(N(C=C2)N=C(C(Nc3c(C(NCC4OCCC4)=O)c(CCC4)c4s3)=O)C2=O)c1
